CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,Views,postId,userId
7,214,DownVotes,31170,17,10523,5529,8247,930
1,214,DownVotes,31170,12,10523,5529,8255,930
2,214,DownVotes,31170,6,10523,5529,8376,930
5,214,DownVotes,31170,1,10523,5529,8424,930
4,214,DownVotes,31170,9,10523,5529,8593,930
8,214,DownVotes,31170,7,10523,5529,8687,930
6,214,DownVotes,31170,2,10523,5529,8727,930
4,214,DownVotes,31170,9,10523,5529,8780,930
0,214,DownVotes,31170,5,10523,5529,8966,930
2,214,DownVotes,31170,15,10523,5529,8976,930
0,214,DownVotes,31170,3,10523,5529,8979,930
1,214,DownVotes,31170,5,10523,5529,9037,930
5,214,DownVotes,31170,11,10523,5529,9054,930
3,214,DownVotes,31170,5,10523,5529,9082,930
0,214,DownVotes,31170,7,10523,5529,9094,930
1,214,DownVotes,31170,4,10523,5529,9096,930
0,214,DownVotes,31170,1,10523,5529,9126,930
0,214,DownVotes,31170,8,10523,5529,9194,930
1,214,DownVotes,31170,4,10523,5529,9197,930
0,214,DownVotes,31170,7,10523,5529,9326,930
0,214,DownVotes,31170,1,10523,5529,9368,930
2,214,DownVotes,31170,8,10523,5529,9369,930
0,214,DownVotes,31170,5,10523,5529,9394,930
2,214,DownVotes,31170,18,10523,5529,9480,930
0,214,DownVotes,31170,4,10523,5529,9511,930
0,214,DownVotes,31170,1,10523,5529,9523,930
0,214,DownVotes,31170,4,10523,5529,9606,930
3,214,DownVotes,31170,4,10523,5529,9698,930
2,214,DownVotes,31170,17,10523,5529,9700,930
0,214,DownVotes,31170,7,10523,5529,9787,930
3,214,DownVotes,31170,17,10523,5529,9808,930
1,214,DownVotes,31170,5,10523,5529,9862,930
0,214,DownVotes,31170,2,10523,5529,9878,930
1,214,DownVotes,31170,9,10523,5529,9944,930
3,214,DownVotes,31170,2,10523,5529,9960,930
0,214,DownVotes,31170,5,10523,5529,10004,930
0,214,DownVotes,31170,1,10523,5529,10083,930
2,214,DownVotes,31170,3,10523,5529,10170,930
0,214,DownVotes,31170,2,10523,5529,10172,930
4,214,DownVotes,31170,3,10523,5529,10176,930
2,214,DownVotes,31170,2,10523,5529,10349,930
5,214,DownVotes,31170,5,10523,5529,10456,930
0,214,DownVotes,31170,1,10523,5529,10473,930
1,214,DownVotes,31170,2,10523,5529,10502,930
0,214,DownVotes,31170,3,10523,5529,10572,930
4,214,DownVotes,31170,4,10523,5529,10677,930
0,214,DownVotes,31170,8,10523,5529,10741,930
0,214,DownVotes,31170,4,10523,5529,10759,930
1,214,DownVotes,31170,9,10523,5529,11179,930
1,214,DownVotes,31170,2,10523,5529,11195,930
0,214,DownVotes,31170,3,10523,5529,11196,930
2,214,DownVotes,31170,2,10523,5529,11211,930
3,214,DownVotes,31170,9,10523,5529,11230,930
2,214,DownVotes,31170,3,10523,5529,11274,930
2,214,DownVotes,31170,1,10523,5529,11312,930
2,214,DownVotes,31170,3,10523,5529,11314,930
3,214,DownVotes,31170,2,10523,5529,11342,930
4,214,DownVotes,31170,3,10523,5529,11379,930
0,214,DownVotes,31170,2,10523,5529,11392,930
1,214,DownVotes,31170,5,10523,5529,11424,930
0,214,DownVotes,31170,5,10523,5529,11442,930
0,214,DownVotes,31170,7,10523,5529,11475,930
2,214,DownVotes,31170,6,10523,5529,11477,930
0,214,DownVotes,31170,1,10523,5529,11479,930
2,214,DownVotes,31170,0,10523,5529,11534,930
0,214,DownVotes,31170,4,10523,5529,11540,930
3,214,DownVotes,31170,3,10523,5529,11558,930
0,214,DownVotes,31170,9,10523,5529,11572,930
1,214,DownVotes,31170,5,10523,5529,11589,930
1,214,DownVotes,31170,7,10523,5529,11625,930
2,214,DownVotes,31170,18,10523,5529,11627,930
0,214,DownVotes,31170,8,10523,5529,11640,930
1,214,DownVotes,31170,11,10523,5529,11642,930
2,214,DownVotes,31170,3,10523,5529,11665,930
2,214,DownVotes,31170,30,10523,5529,11702,930
2,214,DownVotes,31170,6,10523,5529,11720,930
1,214,DownVotes,31170,10,10523,5529,11732,930
1,214,DownVotes,31170,10,10523,5529,11846,930
1,214,DownVotes,31170,3,10523,5529,11902,930
2,214,DownVotes,31170,6,10523,5529,11928,930
0,214,DownVotes,31170,3,10523,5529,11939,930
2,214,DownVotes,31170,8,10523,5529,11951,930
1,214,DownVotes,31170,3,10523,5529,12089,930
2,214,DownVotes,31170,7,10523,5529,12102,930
1,214,DownVotes,31170,2,10523,5529,12108,930
8,214,DownVotes,31170,3,10523,5529,12292,930
3,214,DownVotes,31170,5,10523,5529,14116,930
3,214,DownVotes,31170,11,10523,5529,14144,930
0,214,DownVotes,31170,5,10523,5529,14460,930
0,214,DownVotes,31170,8,10523,5529,15267,930
0,214,DownVotes,31170,5,10523,5529,15317,930
4,214,DownVotes,31170,6,10523,5529,15416,930
0,214,DownVotes,31170,1,10523,5529,15417,930
6,214,DownVotes,31170,12,10523,5529,15720,930
1,214,DownVotes,31170,6,10523,5529,17344,930
0,214,DownVotes,31170,3,10523,5529,17743,930
0,214,DownVotes,31170,15,10523,5529,17931,930
0,214,DownVotes,31170,16,10523,5529,18189,930
6,214,DownVotes,31170,11,10523,5529,18191,930
3,214,DownVotes,31170,5,10523,5529,18240,930
5,214,DownVotes,31170,3,10523,5529,18347,930
3,214,DownVotes,31170,3,10523,5529,18441,930
1,214,DownVotes,31170,1,10523,5529,18516,930
0,214,DownVotes,31170,0,10523,5529,18646,930
0,214,DownVotes,31170,0,10523,5529,18647,930
3,214,DownVotes,31170,8,10523,5529,18986,930
2,214,DownVotes,31170,2,10523,5529,19268,930
1,214,DownVotes,31170,5,10523,5529,19293,930
0,214,DownVotes,31170,1,10523,5529,19294,930
4,214,DownVotes,31170,6,10523,5529,19389,930
0,214,DownVotes,31170,4,10523,5529,19683,930
1,214,DownVotes,31170,1,10523,5529,19885,930
2,214,DownVotes,31170,3,10523,5529,19904,930
0,214,DownVotes,31170,10,10523,5529,19920,930
15,214,DownVotes,31170,5,10523,5529,20074,930
5,214,DownVotes,31170,5,10523,5529,20133,930
5,214,DownVotes,31170,4,10523,5529,20144,930
0,214,DownVotes,31170,4,10523,5529,20220,930
2,214,DownVotes,31170,12,10523,5529,20232,930
1,214,DownVotes,31170,6,10523,5529,20440,930
3,214,DownVotes,31170,3,10523,5529,20449,930
0,214,DownVotes,31170,6,10523,5529,21378,930
2,214,DownVotes,31170,7,10523,5529,21504,930
1,214,DownVotes,31170,12,10523,5529,21507,930
7,214,DownVotes,31170,16,10523,5529,21602,930
0,214,DownVotes,31170,0,10523,5529,21877,930
2,214,DownVotes,31170,5,10523,5529,21954,930
0,214,DownVotes,31170,2,10523,5529,22157,930
0,214,DownVotes,31170,4,10523,5529,22215,930
0,214,DownVotes,31170,9,10523,5529,23139,930
2,214,DownVotes,31170,4,10523,5529,23298,930
0,214,DownVotes,31170,2,10523,5529,23532,930
2,214,DownVotes,31170,5,10523,5529,24260,930
2,214,DownVotes,31170,6,10523,5529,24404,930
4,214,DownVotes,31170,5,10523,5529,24482,930
1,214,DownVotes,31170,4,10523,5529,24483,930
0,214,DownVotes,31170,4,10523,5529,24874,930
3,214,DownVotes,31170,5,10523,5529,25042,930
4,214,DownVotes,31170,17,10523,5529,25156,930
1,214,DownVotes,31170,2,10523,5529,26087,930
1,214,DownVotes,31170,2,10523,5529,27305,930
3,214,DownVotes,31170,13,10523,5529,27310,930
0,214,DownVotes,31170,3,10523,5529,27355,930
4,214,DownVotes,31170,4,10523,5529,27380,930
2,214,DownVotes,31170,6,10523,5529,27411,930
0,214,DownVotes,31170,2,10523,5529,31721,930
2,214,DownVotes,31170,11,10523,5529,31731,930
5,214,DownVotes,31170,9,10523,5529,31774,930
0,214,DownVotes,31170,1,10523,5529,31782,930
2,214,DownVotes,31170,20,10523,5529,31842,930
1,214,DownVotes,31170,5,10523,5529,31915,930
1,214,DownVotes,31170,4,10523,5529,32085,930
0,214,DownVotes,31170,2,10523,5529,32091,930
0,214,DownVotes,31170,3,10523,5529,32240,930
0,214,DownVotes,31170,3,10523,5529,33880,930
0,214,DownVotes,31170,0,10523,5529,34121,930
0,214,DownVotes,31170,0,10523,5529,34122,930
0,214,DownVotes,31170,0,10523,5529,34123,930
0,214,DownVotes,31170,0,10523,5529,34124,930
1,214,DownVotes,31170,3,10523,5529,34146,930
4,214,DownVotes,31170,2,10523,5529,38089,930
0,214,DownVotes,31170,12,10523,5529,41664,930
0,214,DownVotes,31170,2,10523,5529,41674,930
0,214,DownVotes,31170,1,10523,5529,41676,930
0,214,DownVotes,31170,2,10523,5529,41847,930
0,214,DownVotes,31170,1,10523,5529,45568,930
0,214,DownVotes,31170,3,10523,5529,47709,930
2,214,DownVotes,31170,3,10523,5529,48979,930
4,214,DownVotes,31170,6,10523,5529,51220,930
0,214,DownVotes,31170,2,10523,5529,58851,930
0,214,DownVotes,31170,0,10523,5529,64366,930
0,214,DownVotes,31170,0,10523,5529,64367,930
0,214,DownVotes,31170,0,10523,5529,99538,930
0,214,DownVotes,31170,0,10523,5529,99539,930
0,43,DownVotes,8236,13,11442,1305,2004,1036
0,43,DownVotes,8236,2,11442,1305,2055,1036
3,43,DownVotes,8236,4,11442,1305,2152,1036
0,43,DownVotes,8236,6,11442,1305,2170,1036
1,43,DownVotes,8236,4,11442,1305,2216,1036
0,43,DownVotes,8236,1,11442,1305,2354,1036
2,43,DownVotes,8236,2,11442,1305,2388,1036
4,43,DownVotes,8236,4,11442,1305,2811,1036
0,43,DownVotes,8236,4,11442,1305,2841,1036
2,43,DownVotes,8236,3,11442,1305,2856,1036
0,43,DownVotes,8236,7,11442,1305,2921,1036
0,43,DownVotes,8236,3,11442,1305,3099,1036
0,43,DownVotes,8236,5,11442,1305,3290,1036
0,43,DownVotes,8236,3,11442,1305,3302,1036
4,43,DownVotes,8236,5,11442,1305,3356,1036
2,43,DownVotes,8236,2,11442,1305,3385,1036
1,43,DownVotes,8236,2,11442,1305,3435,1036
3,43,DownVotes,8236,2,11442,1305,3585,1036
0,43,DownVotes,8236,3,11442,1305,3631,1036
1,43,DownVotes,8236,4,11442,1305,3650,1036
0,43,DownVotes,8236,3,11442,1305,3678,1036
6,43,DownVotes,8236,3,11442,1305,3717,1036
3,43,DownVotes,8236,4,11442,1305,3732,1036
4,43,DownVotes,8236,2,11442,1305,3865,1036
1,43,DownVotes,8236,2,11442,1305,3873,1036
0,43,DownVotes,8236,27,11442,1305,3893,1036
0,43,DownVotes,8236,2,11442,1305,3972,1036
6,43,DownVotes,8236,3,11442,1305,4083,1036
0,43,DownVotes,8236,4,11442,1305,4091,1036
0,43,DownVotes,8236,15,11442,1305,4158,1036
0,43,DownVotes,8236,4,11442,1305,4400,1036
4,43,DownVotes,8236,7,11442,1305,4470,1036
0,43,DownVotes,8236,1,11442,1305,4487,1036
0,43,DownVotes,8236,2,11442,1305,4828,1036
3,43,DownVotes,8236,13,11442,1305,4861,1036
0,43,DownVotes,8236,6,11442,1305,4953,1036
0,43,DownVotes,8236,3,11442,1305,5153,1036
2,43,DownVotes,8236,2,11442,1305,5295,1036
1,43,DownVotes,8236,9,11442,1305,5464,1036
1,43,DownVotes,8236,4,11442,1305,5949,1036
0,43,DownVotes,8236,2,11442,1305,5976,1036
0,43,DownVotes,8236,2,11442,1305,5984,1036
2,43,DownVotes,8236,2,11442,1305,6043,1036
7,43,DownVotes,8236,4,11442,1305,6131,1036
0,43,DownVotes,8236,4,11442,1305,6231,1036
0,43,DownVotes,8236,6,11442,1305,6260,1036
0,43,DownVotes,8236,2,11442,1305,6501,1036
2,43,DownVotes,8236,7,11442,1305,6503,1036
1,43,DownVotes,8236,2,11442,1305,6748,1036
1,43,DownVotes,8236,2,11442,1305,6879,1036
0,43,DownVotes,8236,9,11442,1305,7292,1036
0,43,DownVotes,8236,3,11442,1305,7704,1036
2,43,DownVotes,8236,4,11442,1305,8627,1036
0,43,DownVotes,8236,3,11442,1305,8764,1036
4,43,DownVotes,8236,4,11442,1305,9742,1036
0,43,DownVotes,8236,2,11442,1305,9788,1036
0,43,DownVotes,8236,6,11442,1305,9953,1036
3,43,DownVotes,8236,6,11442,1305,10317,1036
1,43,DownVotes,8236,4,11442,1305,10566,1036
0,43,DownVotes,8236,6,11442,1305,10696,1036
3,43,DownVotes,8236,2,11442,1305,10747,1036
1,43,DownVotes,8236,2,11442,1305,11671,1036
3,43,DownVotes,8236,5,11442,1305,11837,1036
1,43,DownVotes,8236,4,11442,1305,12693,1036
3,43,DownVotes,8236,2,11442,1305,12728,1036
0,43,DownVotes,8236,7,11442,1305,13257,1036
0,43,DownVotes,8236,3,11442,1305,13292,1036
2,43,DownVotes,8236,1,11442,1305,13664,1036
1,43,DownVotes,8236,13,11442,1305,13858,1036
2,43,DownVotes,8236,2,11442,1305,14296,1036
0,43,DownVotes,8236,6,11442,1305,14639,1036
1,43,DownVotes,8236,5,11442,1305,15462,1036
0,43,DownVotes,8236,2,11442,1305,15537,1036
0,43,DownVotes,8236,0,11442,1305,15653,1036
0,43,DownVotes,8236,0,11442,1305,15654,1036
0,43,DownVotes,8236,12,11442,1305,15759,1036
7,43,DownVotes,8236,4,11442,1305,15803,1036
1,43,DownVotes,8236,3,11442,1305,15850,1036
1,43,DownVotes,8236,3,11442,1305,16791,1036
3,43,DownVotes,8236,19,11442,1305,16869,1036
3,43,DownVotes,8236,7,11442,1305,17607,1036
1,43,DownVotes,8236,13,11442,1305,17641,1036
1,43,DownVotes,8236,3,11442,1305,17930,1036
6,43,DownVotes,8236,16,11442,1305,18094,1036
0,43,DownVotes,8236,1,11442,1305,18766,1036
2,43,DownVotes,8236,5,11442,1305,18826,1036
0,43,DownVotes,8236,1,11442,1305,19062,1036
4,43,DownVotes,8236,7,11442,1305,19440,1036
9,43,DownVotes,8236,9,11442,1305,19543,1036
2,43,DownVotes,8236,6,11442,1305,19615,1036
2,43,DownVotes,8236,5,11442,1305,19697,1036
0,43,DownVotes,8236,0,11442,1305,19815,1036
0,43,DownVotes,8236,0,11442,1305,19816,1036
0,43,DownVotes,8236,1,11442,1305,20078,1036
2,43,DownVotes,8236,6,11442,1305,20844,1036
1,43,DownVotes,8236,10,11442,1305,20900,1036
8,43,DownVotes,8236,7,11442,1305,21555,1036
0,43,DownVotes,8236,2,11442,1305,21781,1036
2,43,DownVotes,8236,1,11442,1305,21906,1036
5,43,DownVotes,8236,10,11442,1305,22733,1036
9,43,DownVotes,8236,16,11442,1305,22855,1036
1,43,DownVotes,8236,2,11442,1305,23797,1036
8,43,DownVotes,8236,6,11442,1305,24471,1036
1,43,DownVotes,8236,2,11442,1305,24628,1036
0,43,DownVotes,8236,5,11442,1305,25145,1036
2,43,DownVotes,8236,9,11442,1305,25281,1036
3,43,DownVotes,8236,3,11442,1305,25768,1036
2,43,DownVotes,8236,2,11442,1305,26501,1036
0,43,DownVotes,8236,2,11442,1305,26551,1036
6,43,DownVotes,8236,19,11442,1305,26714,1036
0,43,DownVotes,8236,4,11442,1305,27348,1036
0,43,DownVotes,8236,3,11442,1305,27349,1036
0,43,DownVotes,8236,4,11442,1305,28271,1036
0,43,DownVotes,8236,4,11442,1305,29169,1036
0,43,DownVotes,8236,2,11442,1305,29255,1036
3,43,DownVotes,8236,1,11442,1305,29474,1036
0,43,DownVotes,8236,0,11442,1305,30376,1036
3,43,DownVotes,8236,6,11442,1305,30410,1036
1,43,DownVotes,8236,4,11442,1305,30452,1036
1,43,DownVotes,8236,4,11442,1305,30697,1036
1,43,DownVotes,8236,4,11442,1305,32014,1036
2,43,DownVotes,8236,9,11442,1305,32379,1036
6,43,DownVotes,8236,3,11442,1305,32783,1036
8,43,DownVotes,8236,7,11442,1305,33578,1036
1,43,DownVotes,8236,4,11442,1305,34079,1036
0,43,DownVotes,8236,3,11442,1305,34519,1036
0,43,DownVotes,8236,5,11442,1305,34528,1036
0,43,DownVotes,8236,1,11442,1305,38190,1036
0,43,DownVotes,8236,4,11442,1305,38590,1036
3,43,DownVotes,8236,4,11442,1305,38658,1036
1,43,DownVotes,8236,3,11442,1305,38660,1036
7,43,DownVotes,8236,2,11442,1305,40460,1036
0,43,DownVotes,8236,6,11442,1305,44943,1036
2,43,DownVotes,8236,11,11442,1305,45099,1036
0,43,DownVotes,8236,0,11442,1305,47231,1036
0,43,DownVotes,8236,2,11442,1305,49406,1036
0,43,DownVotes,8236,3,11442,1305,49450,1036
0,43,DownVotes,8236,2,11442,1305,51587,1036
0,43,DownVotes,8236,4,11442,1305,51889,1036
2,43,DownVotes,8236,2,11442,1305,52370,1036
3,43,DownVotes,8236,10,11442,1305,54457,1036
3,43,DownVotes,8236,4,11442,1305,54788,1036
0,43,DownVotes,8236,2,11442,1305,54959,1036
0,43,DownVotes,8236,1,11442,1305,56751,1036
7,43,DownVotes,8236,2,11442,1305,64751,1036
2,43,DownVotes,8236,2,11442,1305,64826,1036
0,43,DownVotes,8236,1,11442,1305,66838,1036
0,43,DownVotes,8236,2,11442,1305,69656,1036
2,43,DownVotes,8236,5,11442,1305,70486,1036
3,43,DownVotes,8236,1,11442,1305,71397,1036
0,43,DownVotes,8236,3,11442,1305,72249,1036
8,43,DownVotes,8236,2,11442,1305,72551,1036
10,43,DownVotes,8236,3,11442,1305,73170,1036
8,43,DownVotes,8236,6,11442,1305,73679,1036
11,43,DownVotes,8236,2,11442,1305,73764,1036
0,43,DownVotes,8236,1,11442,1305,74647,1036
2,43,DownVotes,8236,4,11442,1305,76122,1036
1,43,DownVotes,8236,3,11442,1305,78527,1036
2,43,DownVotes,8236,2,11442,1305,79463,1036
0,43,DownVotes,8236,1,11442,1305,80305,1036
1,43,DownVotes,8236,6,11442,1305,82632,1036
10,43,DownVotes,8236,5,11442,1305,82744,1036
0,43,DownVotes,8236,7,11442,1305,84299,1036
0,43,DownVotes,8236,3,11442,1305,85974,1036
2,43,DownVotes,8236,20,11442,1305,87152,1036
1,43,DownVotes,8236,1,11442,1305,93703,1036
0,43,DownVotes,8236,0,11442,1305,93995,1036
4,43,DownVotes,8236,2,11442,1305,93999,1036
4,43,DownVotes,8236,5,11442,1305,95556,1036
1,43,DownVotes,8236,2,11442,1305,96748,1036
2,43,DownVotes,8236,2,11442,1305,96924,1036
0,43,DownVotes,8236,2,11442,1305,97890,1036
3,43,DownVotes,8236,4,11442,1305,100185,1036
1,43,DownVotes,8236,4,11442,1305,100888,1036
9,43,DownVotes,8236,8,11442,1305,100919,1036
5,43,DownVotes,8236,2,11442,1305,101041,1036
0,43,DownVotes,8236,1,11442,1305,102833,1036
0,43,DownVotes,8236,2,11442,1305,102989,1036
0,43,DownVotes,8236,0,11442,1305,102997,1036
0,43,DownVotes,8236,6,11442,1305,103455,1036
0,43,DownVotes,8236,0,11442,1305,103871,1036
4,43,DownVotes,8236,-1,11442,1305,105019,1036
5,43,DownVotes,8236,5,11442,1305,105068,1036
2,43,DownVotes,8236,4,11442,1305,105835,1036
5,43,DownVotes,8236,2,11442,1305,108454,1036
10,43,DownVotes,8236,5,11442,1305,113276,1036
2,43,DownVotes,8236,0,11442,1305,113291,1036
2,34,DownVotes,3533,10,910,299,2917,1381
0,34,DownVotes,3533,3,910,299,3207,1381
0,34,DownVotes,3533,4,910,299,3352,1381
1,34,DownVotes,3533,5,910,299,3504,1381
3,34,DownVotes,3533,6,910,299,3640,1381
4,34,DownVotes,3533,6,910,299,3648,1381
2,34,DownVotes,3533,10,910,299,4258,1381
1,34,DownVotes,3533,3,910,299,4317,1381
6,34,DownVotes,3533,9,910,299,4355,1381
0,34,DownVotes,3533,4,910,299,4485,1381
5,34,DownVotes,3533,9,910,299,4497,1381
2,34,DownVotes,3533,4,910,299,4655,1381
3,34,DownVotes,3533,3,910,299,4915,1381
3,34,DownVotes,3533,12,910,299,5015,1381
11,34,DownVotes,3533,8,910,299,5114,1381
0,34,DownVotes,3533,4,910,299,5444,1381
0,34,DownVotes,3533,4,910,299,5542,1381
1,34,DownVotes,3533,22,910,299,5543,1381
0,34,DownVotes,3533,1,910,299,5565,1381
2,34,DownVotes,3533,0,910,299,5606,1381
8,34,DownVotes,3533,2,910,299,5742,1381
3,34,DownVotes,3533,1,910,299,5743,1381
6,34,DownVotes,3533,5,910,299,5791,1381
1,34,DownVotes,3533,2,910,299,5900,1381
1,34,DownVotes,3533,16,910,299,5940,1381
0,34,DownVotes,3533,7,910,299,5941,1381
1,34,DownVotes,3533,12,910,299,6015,1381
2,34,DownVotes,3533,2,910,299,6149,1381
0,34,DownVotes,3533,10,910,299,6150,1381
5,34,DownVotes,3533,2,910,299,6174,1381
6,34,DownVotes,3533,19,910,299,6184,1381
11,34,DownVotes,3533,5,910,299,6185,1381
2,34,DownVotes,3533,6,910,299,6458,1381
4,34,DownVotes,3533,2,910,299,6644,1381
0,34,DownVotes,3533,4,910,299,6871,1381
7,34,DownVotes,3533,5,910,299,7059,1381
0,34,DownVotes,3533,9,910,299,7263,1381
8,34,DownVotes,3533,1,910,299,7264,1381
1,34,DownVotes,3533,14,910,299,7467,1381
0,34,DownVotes,3533,1,910,299,7480,1381
4,34,DownVotes,3533,9,910,299,7506,1381
6,34,DownVotes,3533,5,910,299,7754,1381
1,34,DownVotes,3533,10,910,299,8104,1381
9,34,DownVotes,3533,10,910,299,8734,1381
3,34,DownVotes,3533,6,910,299,8845,1381
12,34,DownVotes,3533,6,910,299,9797,1381
0,34,DownVotes,3533,0,910,299,10042,1381
0,34,DownVotes,3533,2,910,299,10556,1381
2,34,DownVotes,3533,6,910,299,10774,1381
0,34,DownVotes,3533,5,910,299,10782,1381
4,34,DownVotes,3533,11,910,299,11439,1381
0,34,DownVotes,3533,1,910,299,11555,1381
0,34,DownVotes,3533,9,910,299,12283,1381
0,34,DownVotes,3533,2,910,299,12449,1381
4,34,DownVotes,3533,7,910,299,12692,1381
0,34,DownVotes,3533,7,910,299,13510,1381
0,34,DownVotes,3533,16,910,299,13626,1381
0,34,DownVotes,3533,4,910,299,13724,1381
12,34,DownVotes,3533,20,910,299,14416,1381
3,34,DownVotes,3533,26,910,299,14440,1381
0,34,DownVotes,3533,3,910,299,14720,1381
2,34,DownVotes,3533,7,910,299,15893,1381
0,34,DownVotes,3533,3,910,299,15896,1381
2,34,DownVotes,3533,10,910,299,16520,1381
0,34,DownVotes,3533,2,910,299,16522,1381
4,34,DownVotes,3533,11,910,299,16547,1381
6,34,DownVotes,3533,8,910,299,16681,1381
2,34,DownVotes,3533,9,910,299,16682,1381
0,34,DownVotes,3533,6,910,299,16806,1381
0,34,DownVotes,3533,2,910,299,16879,1381
2,34,DownVotes,3533,2,910,299,18262,1381
0,34,DownVotes,3533,3,910,299,18550,1381
3,34,DownVotes,3533,1,910,299,20069,1381
2,34,DownVotes,3533,2,910,299,21266,1381
0,34,DownVotes,3533,2,910,299,21390,1381
0,34,DownVotes,3533,2,910,299,25772,1381
0,34,DownVotes,3533,2,910,299,25938,1381
0,34,DownVotes,3533,1,910,299,26099,1381
0,34,DownVotes,3533,6,910,299,26580,1381
4,34,DownVotes,3533,3,910,299,28543,1381
6,34,DownVotes,3533,3,910,299,28762,1381
9,34,DownVotes,3533,2,910,299,29025,1381
0,34,DownVotes,3533,7,910,299,29107,1381
4,34,DownVotes,3533,7,910,299,29528,1381
5,34,DownVotes,3533,2,910,299,29806,1381
9,34,DownVotes,3533,8,910,299,29922,1381
0,34,DownVotes,3533,3,910,299,31302,1381
0,34,DownVotes,3533,7,910,299,32462,1381
0,34,DownVotes,3533,4,910,299,35621,1381
16,34,DownVotes,3533,5,910,299,95461,1381
4,34,DownVotes,3533,5,910,299,106082,1381
3,34,DownVotes,3533,4,910,299,106417,1381
3,34,DownVotes,10476,3,602,1165,2954,1390
6,34,DownVotes,10476,15,602,1165,3054,1390
3,34,DownVotes,10476,2,602,1165,3166,1390
1,34,DownVotes,10476,10,602,1165,3185,1390
2,34,DownVotes,10476,16,602,1165,3213,1390
1,34,DownVotes,10476,21,602,1165,3322,1390
2,34,DownVotes,10476,9,602,1165,3343,1390
1,34,DownVotes,10476,4,602,1165,3417,1390
2,34,DownVotes,10476,8,602,1165,4047,1390
4,34,DownVotes,10476,12,602,1165,4336,1390
5,34,DownVotes,10476,5,602,1165,4345,1390
1,34,DownVotes,10476,3,602,1165,4358,1390
3,34,DownVotes,10476,1,602,1165,4363,1390
2,34,DownVotes,10476,6,602,1165,4436,1390
0,34,DownVotes,10476,5,602,1165,4482,1390
1,34,DownVotes,10476,2,602,1165,4509,1390
13,34,DownVotes,10476,10,602,1165,4903,1390
12,34,DownVotes,10476,5,602,1165,5003,1390
4,34,DownVotes,10476,3,602,1165,5088,1390
3,34,DownVotes,10476,5,602,1165,5103,1390
7,34,DownVotes,10476,79,602,1165,5138,1390
0,34,DownVotes,10476,3,602,1165,5165,1390
8,34,DownVotes,10476,4,602,1165,5239,1390
4,34,DownVotes,10476,4,602,1165,5242,1390
0,34,DownVotes,10476,42,602,1165,5256,1390
0,34,DownVotes,10476,11,602,1165,5356,1390
2,34,DownVotes,10476,8,602,1165,5436,1390
0,34,DownVotes,10476,3,602,1165,5716,1390
11,34,DownVotes,10476,6,602,1165,5956,1390
0,34,DownVotes,10476,11,602,1165,5964,1390
0,34,DownVotes,10476,8,602,1165,6316,1390
0,34,DownVotes,10476,6,602,1165,6317,1390
7,34,DownVotes,10476,14,602,1165,6384,1390
0,34,DownVotes,10476,6,602,1165,6443,1390
2,34,DownVotes,10476,9,602,1165,6515,1390
0,34,DownVotes,10476,4,602,1165,6566,1390
2,34,DownVotes,10476,14,602,1165,6608,1390
1,34,DownVotes,10476,3,602,1165,6693,1390
5,34,DownVotes,10476,10,602,1165,7418,1390
2,34,DownVotes,10476,17,602,1165,7444,1390
8,34,DownVotes,10476,9,602,1165,7880,1390
8,34,DownVotes,10476,10,602,1165,7888,1390
3,34,DownVotes,10476,5,602,1165,8547,1390
8,34,DownVotes,10476,9,602,1165,9516,1390
3,34,DownVotes,10476,16,602,1165,9584,1390
7,34,DownVotes,10476,6,602,1165,9986,1390
7,34,DownVotes,10476,6,602,1165,10752,1390
0,34,DownVotes,10476,6,602,1165,11431,1390
0,34,DownVotes,10476,5,602,1165,11447,1390
1,34,DownVotes,10476,2,602,1165,11470,1390
1,34,DownVotes,10476,4,602,1165,11809,1390
0,34,DownVotes,10476,5,602,1165,11987,1390
2,34,DownVotes,10476,6,602,1165,12234,1390
0,34,DownVotes,10476,2,602,1165,12613,1390
7,34,DownVotes,10476,2,602,1165,12719,1390
3,34,DownVotes,10476,6,602,1165,12757,1390
2,34,DownVotes,10476,11,602,1165,12886,1390
0,34,DownVotes,10476,4,602,1165,13081,1390
0,34,DownVotes,10476,7,602,1165,13187,1390
8,34,DownVotes,10476,3,602,1165,13238,1390
4,34,DownVotes,10476,4,602,1165,13453,1390
0,34,DownVotes,10476,2,602,1165,13472,1390
5,34,DownVotes,10476,4,602,1165,13489,1390
0,34,DownVotes,10476,14,602,1165,13561,1390
0,34,DownVotes,10476,7,602,1165,13704,1390
3,34,DownVotes,10476,12,602,1165,13800,1390
3,34,DownVotes,10476,5,602,1165,13896,1390
1,34,DownVotes,10476,7,602,1165,13934,1390
2,34,DownVotes,10476,14,602,1165,14229,1390
1,34,DownVotes,10476,8,602,1165,14545,1390
1,34,DownVotes,10476,15,602,1165,15146,1390
0,34,DownVotes,10476,2,602,1165,18295,1390
6,34,DownVotes,10476,15,602,1165,18397,1390
0,34,DownVotes,10476,5,602,1165,18405,1390
2,34,DownVotes,10476,4,602,1165,18409,1390
5,34,DownVotes,10476,4,602,1165,20810,1390
1,34,DownVotes,10476,12,602,1165,21383,1390
4,34,DownVotes,10476,16,602,1165,21401,1390
1,34,DownVotes,10476,8,602,1165,22120,1390
1,34,DownVotes,10476,2,602,1165,22300,1390
